TimeStamp	ClosePrice	TradeVolume	BuyVolume	Return	PriceTime
2021-01-04 21:00:00	108.265	4810446.476001	2424472.219517	0.01441832540525545	2021-01-04 21:00:00
2021-01-04 22:00:00	109.826	1804768.877443	1039088.946262	0.04047311201354886	2021-01-04 22:00:00
2021-01-04 23:00:00	114.271	2686626.884655	1460192.092916	0.01771228045610873	2021-01-04 23:00:00
2021-01-05 00:00:00	116.295	4915232.357075	2721206.933142	0.01798013672126908	2021-01-05 00:00:00
2021-01-05 01:00:00	118.386	3246036.392518	1573855.960787	-0.05298768435456891	2021-01-05 01:00:00
2021-01-05 02:00:00	112.113	2315557.544673	1037978.681635	-0.061527209155048834	2021-01-05 02:00:00
2021-01-05 03:00:00	105.215	3010454.935212	1233553.398367	-0.009361783015729652	2021-01-05 03:00:00
2021-01-05 04:00:00	104.23	2921721.333206	1415855.472516	-0.036736064472800645	2021-01-05 04:00:00
2021-01-05 05:00:00	100.401	4108585.779975	1950339.87668	0.04722064521269709	2021-01-05 05:00:00
2021-01-05 06:00:00	105.142	3630350.595307	1535453.588981	0.012468851648247181	2021-01-05 06:00:00
2021-01-05 07:00:00	106.453	1573501.8236	936586.948893	0.04096643589189597	2021-01-05 07:00:00
2021-01-05 08:00:00	110.814	2434038.071472	1441871.71425	0.0016784882776545995	2021-01-05 08:00:00
2021-01-05 09:00:00	111.0	2075478.646707	1044274.15899	0.03845045045045037	2021-01-05 09:00:00
2021-01-05 10:00:00	115.268	2391786.04651	1322594.824607	-0.008224312038033199	2021-01-05 10:00:00
2021-01-05 11:00:00	114.32	2316723.76467	1139758.507789	-0.025323652904128746	2021-01-05 11:00:00
2021-01-05 12:00:00	111.425	1738258.345847	741369.176831	-0.01137087727170738	2021-01-05 12:00:00
2021-01-05 13:00:00	110.158	1211768.22509	630607.645269	0.0463152925797492	2021-01-05 13:00:00
2021-01-05 14:00:00	115.26	2255115.381173	1209558.51888	0.014948811382960336	2021-01-05 14:00:00
2021-01-05 15:00:00	116.983	1700265.4111	961364.460768	0.015318465076122223	2021-01-05 15:00:00
2021-01-05 16:00:00	118.775	2668218.166895	1480778.25322	0.02513155125236799	2021-01-05 16:00:00
2021-01-05 17:00:00	121.76	4031471.1536	2454030.446131	-0.01819973718791068	2021-01-05 17:00:00
2021-01-05 18:00:00	119.544	2005639.688189	933429.703585	0.005077628320953043	2021-01-05 18:00:00
2021-01-05 19:00:00	120.151	2540936.964871	1171623.144137	-0.00855590049188093	2021-01-05 19:00:00
2021-01-05 20:00:00	119.123	1387560.070206	671458.400932	-0.009418835993049157	2021-01-05 20:00:00
2021-01-05 21:00:00	118.001	1275230.333886	607603.938239	0.005237243752171494	2021-01-05 21:00:00
2021-01-05 22:00:00	118.619	1082691.216143	510633.73683	0.009020477326566523	2021-01-05 22:00:00
2021-01-05 23:00:00	119.689	1477195.698258	740486.730744	-0.030854965786329513	2021-01-05 23:00:00
2021-01-06 00:00:00	115.996	1797423.711859	923396.291077	-0.029811372805958802	2021-01-06 00:00:00
2021-01-06 01:00:00	112.538	1464422.128905	552960.358263	0.01853596118644374	2021-01-06 01:00:00
2021-01-06 02:00:00	114.624	1675574.691725	863788.793638	-0.013365438302624155	2021-01-06 02:00:00
2021-01-06 03:00:00	113.092	1151529.183424	518650.302748	0.012114031054362817	2021-01-06 03:00:00
2021-01-06 04:00:00	114.462	2858297.626126	1300548.938494	-0.012982474533032806	2021-01-06 04:00:00
2021-01-06 05:00:00	112.976	1420053.054708	903326.806778	0.021385072935844684	2021-01-06 05:00:00
2021-01-06 06:00:00	115.392	916145.004595	510755.584272	0.0038477537437604514	2021-01-06 06:00:00
2021-01-06 07:00:00	115.836	1190190.282835	659559.760527	0.010903346110017642	2021-01-06 07:00:00
2021-01-06 08:00:00	117.099	1630380.260917	851758.783114	-0.013236662994560167	2021-01-06 08:00:00
2021-01-06 09:00:00	115.549	1535004.558816	679587.525164	0.0347817808894928	2021-01-06 09:00:00
2021-01-06 10:00:00	119.568	1264729.42443	783270.301676	0.0033119229225211377	2021-01-06 10:00:00
2021-01-06 11:00:00	119.964	1206344.701021	647768.967639	-0.028875329265446337	2021-01-06 11:00:00
2021-01-06 12:00:00	116.5	939185.577475	492677.504546	0.01577682403433478	2021-01-06 12:00:00
2021-01-06 13:00:00	118.338	1503485.15142	722715.935347	-0.02960164951241362	2021-01-06 13:00:00
2021-01-06 14:00:00	114.835	1369466.310239	620900.754553	-0.005965080332651085	2021-01-06 14:00:00
2021-01-06 15:00:00	114.15	1070968.175937	520030.685301	0.02891809023215064	2021-01-06 15:00:00
2021-01-06 16:00:00	117.451	1814575.807285	946286.877689	-0.0007066776783509754	2021-01-06 16:00:00
2021-01-06 17:00:00	117.368	787486.62688	367499.871968	-0.011800490764092397	2021-01-06 17:00:00
2021-01-06 18:00:00	115.983	1240846.090391	545827.504672	-0.05847408671960552	2021-01-06 18:00:00
2021-01-06 19:00:00	109.201	1979317.191245	797596.888071	0.04530178295070564	2021-01-06 19:00:00
