TimeStamp,Close,TradeVolume,TradeCount
2019-11-28,150.72,317714.56326,124573
2019-11-29,154.57,328712.25558,129774
2019-11-30,151.37,226863.41299,96632
2019-12-01,150.73,344178.14088,125550
2019-12-02,148.65,233839.0973,107070
2019-12-03,147.17,196329.22503,87660
2019-12-04,145.38,434430.62379,149648
2019-12-05,148.1,299073.53972,111694
2019-12-06,148.45,220674.68581,90076
2019-12-07,147.14,140471.68588,70677
2019-12-08,150.44,205301.6026,79766
2019-12-09,147.38,243775.99249,92204
2019-12-10,145.56,203215.84937,85725
2019-12-11,143.39,157843.10484,69834
2019-12-12,144.87,261615.30437,99231
2019-12-13,144.8,160695.18556,90805
2019-12-14,141.79,126232.59201,76951
2019-12-15,142.46,151189.65877,77131
2019-12-16,132.73,471018.85942,153717
2019-12-17,121.88,563257.36001,178977
2019-12-18,132.78,884960.91334,252627
2019-12-19,128.1,420674.8172,154222
2019-12-20,128.19,213897.4673,90922
2019-12-21,126.99,135196.11641,64847
2019-12-22,132.09,253140.72413,91028
2019-12-23,127.8,421600.75655,145867
2019-12-24,127.75,200637.10098,87657
2019-12-25,125.09,225004.4909,93397
2019-12-26,125.58,274986.52097,103034
2019-12-27,126.29,240012.37451,102142
2019-12-28,128.11,196893.52277,82441
2019-12-29,134.36,316347.26666,115498
2019-12-30,131.59,320347.21956,101293
2019-12-31,129.16,264933.98418,95085
2020-01-01,130.77,144770.52197,75888
2020-01-02,127.19,213757.05806,96193
2020-01-03,134.35,413055.18895,162310
2020-01-04,134.2,184276.17102,95488
2020-01-05,135.37,254120.45343,115106
2020-01-06,144.15,408020.27375,159866
2020-01-07,142.8,447762.17281,188444
2020-01-08,140.72,570465.57764,229912
2020-01-09,137.74,366076.06569,152241
2020-01-10,144.84,409403.59507,167313
2020-01-11,142.38,368350.57939,156488
2020-01-12,146.54,229541.86137,110842
2020-01-13,143.58,207996.61865,102544
2020-01-14,165.64,1108476.31186,321408
2020-01-15,166.4,721687.80381,251183
2020-01-16,164.21,456170.86719,179108
2020-01-17,169.85,767180.67853,273867
2020-01-18,174.14,688783.17982,240660
2020-01-19,166.79,624681.28604,203953
2020-01-20,166.87,358092.8841,130615
2020-01-21,169.49,308007.6353,125609
2020-01-22,168.07,272240.90286,111017
2020-01-23,162.81,373414.34985,150875
2020-01-24,162.54,430013.19902,145668
2020-01-25,160.35,219921.65197,95448
2020-01-26,167.86,251582.55758,116628
2020-01-27,170.08,365894.81917,157072
2020-01-28,175.64,473433.89609,178990
2020-01-29,173.72,317382.90161,145062
2020-01-30,184.69,477721.6609,189458
2020-01-31,179.99,385596.53365,157597
2020-02-01,183.6,259370.12902,124149
2020-02-02,188.44,552621.13619,222425
2020-02-03,189.69,417175.95781,181726
2020-02-04,188.91,366389.69686,173353
2020-02-05,203.78,550942.11417,241415
2020-02-06,213.19,608240.2233,276196
2020-02-07,223.33,629361.15466,268274
2020-02-08,223.05,548551.87465,257281
2020-02-09,228.49,350336.24399,183735
2020-02-10,222.89,510415.49949,232617
2020-02-11,236.69,595576.90276,250241
2020-02-12,265.74,1038073.74782,415316
2020-02-13,268.32,1089679.1537,422008
2020-02-14,285.15,734944.32266,309022
2020-02-15,264.88,860813.14274,348934
2020-02-16,258.85,1110118.46395,416082
2020-02-17,267.85,1110371.39094,417529
2020-02-18,282.61,1115523.43992,431799
2020-02-19,258.45,705973.72988,298048
2020-02-20,256.96,972969.71691,373551
2020-02-21,265.27,525827.8734,214306
2020-02-22,261.57,313062.52133,136810
2020-02-23,274.48,444740.82883,178464
2020-02-24,265.52,696591.72983,263161
2020-02-25,246.67,774791.01027,277457
2020-02-26,223.93,1395879.41507,454355
2020-02-27,227.79,1273793.11658,415969
2020-02-28,226.76,1054994.92397,347125
2020-02-29,217.21,546866.6851,211771
2020-03-01,217.81,715016.01941,265577
2020-03-02,231.97,810051.4833,258680
2020-03-03,223.91,741498.54825,253103
2020-03-04,224.26,443780.33772,167247
2020-03-05,228.38,601479.87587,227242
2020-03-06,244.88,628147.3257,234091
2020-03-07,237.23,633748.89662,238113
2020-03-08,199.43,1278973.53741,412787
2020-03-09,202.81,1661331.83553,473504
2020-03-10,200.7,1020260.107,332398
2020-03-11,194.61,1079824.90167,344156
2020-03-12,107.82,3814533.14046,937284
2020-03-13,134.06,4663239.92861,1199923
2020-03-14,122.54,1237674.88642,398146
2020-03-15,123.78,1312950.90137,346579
2020-03-16,111.02,2442064.14448,663277
2020-03-17,115.67,1295108.4848,378258
2020-03-18,118.11,1201850.31275,346312
2020-03-19,136.3,1801071.18816,489147
2020-03-20,133.48,2504057.63799,707216
2020-03-21,132.66,1231842.11121,401288
2020-03-22,122.32,1055699.86532,337273
2020-03-23,135.92,1436796.12449,416820
2020-03-24,138.42,1244377.16334,381573
2020-03-25,136.1,1034248.74369,317580
2020-03-26,138.4,751060.63102,248508
2020-03-27,131.33,706948.54559,224835
2020-03-28,130.98,896032.10594,274768
2020-03-29,124.5,543997.0,182914
2020-03-30,132.06,764831.92747,241576
2020-03-31,132.72,547669.27789,172692
2020-04-01,135.69,680922.24747,199637
2020-04-02,141.28,1138977.66114,314519
2020-04-03,141.31,797546.11446,239800
2020-04-04,144.1,573508.14086,178768
2020-04-05,142.68,414987.45246,134223
2020-04-06,171.32,1636338.7311,432858
2020-04-07,164.63,1717962.82538,446557
2020-04-08,173.11,1023575.92076,287799
2020-04-09,169.52,719837.24423,212541
2020-04-10,157.81,1314841.362,323430
2020-04-11,158.33,621599.61289,168046
2020-04-12,158.59,809100.24594,223429
2020-04-13,156.29,1042091.03622,255965
2020-04-14,158.45,698030.65089,178490
2020-04-15,152.73,729119.66505,186226
2020-04-16,172.29,1647207.59991,389854
2020-04-17,170.69,723537.75591,191289
2020-04-18,187.4,1127296.36979,286172
2020-04-19,180.03,995759.5775,270668
2020-04-20,170.2,1547821.52737,365589
2020-04-21,170.74,906381.65398,228262
2020-04-22,182.7,988698.39076,246896
2020-04-23,185.51,1457867.08713,363772
2020-04-24,187.59,780904.21257,222074
2020-04-25,194.21,866478.04928,244755
2020-04-26,197.38,758525.81533,228826
2020-04-27,196.34,896627.37271,238341
2020-04-28,196.24,636829.89397,183819
2020-04-29,215.36,1620422.72431,445147
2020-04-30,206.08,1749691.00151,557268
2020-05-01,212.02,794913.95828,291365
2020-05-02,213.9,443494.67248,185802
2020-05-03,209.86,748383.91311,268841
2020-05-04,206.48,1114249.32658,349701
2020-05-05,205.29,640644.66268,246124
2020-05-06,198.97,862700.67849,271299
2020-05-07,212.0,1305778.73764,380313
2020-05-08,211.31,917908.1944,262122
2020-05-09,210.07,587871.98073,194059
2020-05-10,187.54,1473226.05475,426358
2020-05-11,185.73,1093299.81927,303669
2020-05-12,189.76,669755.79567,193978
2020-05-13,199.58,806143.00704,212710
2020-05-14,203.29,1114700.24937,285245
2020-05-15,194.86,904749.6357,230721
2020-05-16,200.45,669900.03754,174447
2020-05-17,207.0,708711.89315,180088
2020-05-18,214.91,1064139.2485,249528
2020-05-19,214.58,643702.98849,186027
2020-05-20,209.98,679532.61037,195172
2020-05-21,198.74,1003923.4342,258415
2020-05-22,207.36,787672.36081,217659
2020-05-23,206.6,478559.92006,150729
2020-05-24,199.9,673535.05784,204534
2020-05-25,204.15,469931.62492,171792
2020-05-26,200.89,477176.7353,167702
2020-05-27,208.29,494816.72727,167619
2020-05-28,220.21,643945.97769,219160
2020-05-29,220.67,603058.0759,217959
2020-05-30,243.66,1019550.75146,341862
2020-05-31,231.57,821608.68884,320066
2020-06-01,248.23,823816.69936,318497
2020-06-02,237.71,955520.91863,355417
2020-06-03,244.52,502928.13371,213792
2020-06-04,243.21,669369.3392,253226
2020-06-05,240.03,502547.41103,205337
2020-06-06,241.94,389423.07798,161709
2020-06-07,244.56,571102.55515,226478
2020-06-08,246.4,383116.54719,159981
2020-06-09,243.8,420327.17133,185974
2020-06-10,247.78,431285.61715,185330
2020-06-11,230.51,816456.89161,312655
2020-06-12,237.55,446515.34124,181977
2020-06-13,238.11,253797.7809,134555
2020-06-14,231.77,304943.21188,158093
2020-06-15,230.86,875026.92057,308126
2020-06-16,235.3,499194.66758,188136
2020-06-17,233.82,478187.2917,189653
2020-06-18,231.27,334347.79917,145815
2020-06-19,229.0,397284.59808,160682
2020-06-20,228.89,303704.98826,129778
2020-06-21,228.04,256305.23734,109238
2020-06-22,243.13,749030.11114,256688
2020-06-23,243.14,442296.31477,172649
2020-06-24,234.58,921634.0534,289888
2020-06-25,232.5,613748.59348,192323
2020-06-26,229.64,628340.07007,192182
2020-06-27,220.94,645950.61438,207051
2020-06-28,224.93,444766.56881,144728
2020-06-29,227.93,597915.52242,183558
2020-06-30,225.6,415036.02977,143612
2020-07-01,230.99,517351.58865,176455
2020-07-02,226.46,592485.91115,210294
2020-07-03,224.87,314578.5004,139167
2020-07-04,229.17,307726.46593,134338
2020-07-05,227.56,355747.12006,152077
2020-07-06,241.6,864817.507,268187
2020-07-07,239.39,600424.97209,213589
2020-07-08,246.95,958185.83708,309582
2020-07-09,241.98,647641.58291,243580
2020-07-10,241.26,455025.12385,181124
2020-07-11,239.19,294476.00626,140265
2020-07-12,242.79,469315.1172,201729
2020-07-13,239.5,604093.04245,240032
2020-07-14,240.44,426320.89188,172704
2020-07-15,238.61,368350.66518,154984
2020-07-16,233.57,587161.73894,222138
2020-07-17,232.67,325600.21444,149088
2020-07-18,235.67,341356.6182,136494
2020-07-19,239.11,348803.52073,144896
2020-07-20,236.01,396657.91938,164435
2020-07-21,245.59,637462.08074,240019
2020-07-22,263.74,718417.68296,273546
2020-07-23,275.3,1068774.57879,378573
2020-07-24,279.15,926033.06692,362608
2020-07-25,305.26,1058927.30554,424683
2020-07-26,311.0,1270368.753,486058
2020-07-27,321.93,1636122.34727,645395
2020-07-28,316.77,1093231.55578,458451
2020-07-29,317.71,792802.32148,347597
2020-07-30,334.87,1008827.56698,410721
2020-07-31,346.33,948088.44982,461788
2020-08-01,387.0,1440843.34203,598900
2020-08-02,372.42,2324909.09616,960835
2020-08-03,385.94,1191565.09389,534803
2020-08-04,389.61,1180792.42379,503335
2020-08-05,400.72,1124119.0672,459722
2020-08-06,394.77,821379.08397,388529
2020-08-07,379.34,1041207.35946,466548
2020-08-08,397.03,623029.78053,300577
2020-08-09,390.14,594900.58133,319111
2020-08-10,395.44,826969.90633,395123
2020-08-11,379.0,992412.6023,459623
2020-08-12,387.18,751848.7983,349082
2020-08-13,424.54,1511330.7732,634978
2020-08-14,438.11,1109670.94324,502635
2020-08-15,432.32,681698.5971,351377
2020-08-16,433.62,716666.25258,371807
2020-08-17,430.89,868870.64996,443560
2020-08-18,421.95,743254.57018,374074
2020-08-19,407.46,978339.69221,455992
2020-08-20,415.94,663555.73445,322537
2020-08-21,387.97,860998.7256,414222
2020-08-22,395.24,643235.76543,305450
2020-08-23,390.71,445317.81989,222729
2020-08-24,407.68,717403.81877,307676
2020-08-25,382.93,970445.38395,411636
2020-08-26,385.81,738690.7794,351141
2020-08-27,383.27,877763.73658,392116
2020-08-28,395.11,732601.46905,311832
2020-08-29,398.65,659802.63344,300090
2020-08-30,428.94,894979.71788,395838
2020-08-31,433.79,1040748.68881,456201
2020-09-01,475.4,1751354.57719,763508
2020-09-02,439.5,1880642.46853,825133
2020-09-03,381.4,2408569.34151,903066
2020-09-04,385.26,1806488.22474,744610
2020-09-05,335.01,2777166.51389,1074986
2020-09-06,352.8,2017811.14721,852597
2020-09-07,353.59,1740618.42462,708066
2020-09-08,337.39,1400246.82962,554846
2020-09-09,350.85,879760.56255,381038
2020-09-10,367.93,1134287.61137,512819
2020-09-11,373.63,844017.59966,367615
2020-09-12,387.78,766542.31635,318774
2020-09-13,366.42,989195.69047,430236
2020-09-14,377.12,1042059.62265,476828
2020-09-15,364.06,883856.33005,405048
2020-09-16,365.11,841709.98939,371665
2020-09-17,389.36,1256300.411,505247
2020-09-18,384.39,804194.47219,323159
2020-09-19,385.25,570908.33553,230924
2020-09-20,371.04,693164.40144,275295
2020-09-21,340.36,1283946.03098,472560
2020-09-22,344.21,842731.12878,286593
2020-09-23,320.72,940904.49756,323226
2020-09-24,348.97,1071705.09721,371450
2020-09-25,351.92,860643.77924,310536
2020-09-26,353.92,530879.20755,217834
2020-09-26,353.92,530879.20755,217834
2020-09-27,357.49,569568.55041,230526
2020-09-28,353.96,757758.4304,261317
2020-09-29,359.79,585143.16892,214988
2020-09-30,359.83,498943.23226,173910
2020-10-01,352.85,758349.31959,288354
2020-10-02,345.6,733571.84211,286023
2020-10-03,345.95,303595.71901,136755
2020-10-04,352.37,343932.91712,138736
2020-10-05,353.62,376740.30692,145787
2020-10-06,340.75,640063.26951,240812
2020-10-07,341.58,541928.86376,195112
2020-10-08,350.95,631794.8756,220053
2020-10-09,365.02,650478.19338,241168
2020-10-10,370.52,591005.32129,253825
2020-10-11,374.16,373318.23779,164475
2020-10-12,386.51,844422.65444,309500
2020-10-13,381.04,645141.91394,239460
2020-10-14,378.69,569557.82936,214375
2020-10-15,377.64,634038.09453,228454
2020-10-16,365.5,654029.36404,255775
2020-10-17,368.32,285578.24537,126045
2020-10-18,378.11,323468.47095,133043
2020-10-19,379.3,577252.90265,224887
2020-10-20,368.52,617309.81677,251051
2020-10-21,390.38,1221663.63784,450963
2020-10-22,413.98,1095897.20667,412013
2020-10-23,409.11,727832.3224,293671
2020-10-24,412.14,419236.87106,182680
2020-10-25,405.86,415586.9761,177854
2020-10-26,392.52,895142.67266,329493
2020-10-27,403.45,754244.37552,286217
2020-10-28,388.23,855275.46882,348661
2020-10-29,387.13,573096.01416,248649
2020-10-30,382.49,771750.74746,289735
2020-10-31,386.46,467453.8105,218528
2020-11-01,396.67,438952.95565,181369
2020-11-02,383.02,779968.57957,290370
2020-11-03,387.88,752954.37114,280412
2020-11-04,402.49,1157064.35076,392310
2020-11-05,416.69,1475139.77342,513574
2020-11-06,455.91,1682440.96026,666505
2020-11-07,435.21,1653416.5961,674858
2020-11-08,454.3,840908.46841,354341
2020-11-09,444.32,1099213.24641,469947
2020-11-10,450.34,866872.41108,384228
2020-11-11,463.09,1205782.84262,560360
2020-11-12,462.39,990776.62912,411840
2020-11-13,476.43,976665.09752,427363
2020-11-14,460.89,735252.7854,350772
2020-11-15,448.08,665217.56671,311451
2020-11-16,460.55,812060.44638,328762
2020-11-17,482.15,1151573.37456,464336
2020-11-18,478.41,1477696.29116,637641
2020-11-19,471.25,817418.52685,404737
2020-11-20,510.12,1516361.90736,607663
2020-11-21,552.35,1548851.29067,649077
2020-11-22,560.03,1850317.93581,768900
2020-11-23,608.58,2076008.84846,896026
2020-11-24,604.97,1606450.49193,838352
2020-11-25,569.5,1219440.02727,657386
2020-11-26,519.83,2683460.74171,1259051
2020-11-27,518.68,1088064.28114,578800
2020-11-28,537.52,900508.61431,456028
2020-11-29,576.3,855276.46664,454026
2020-11-30,616.66,1501989.45408,717837
2020-12-01,585.26,2163875.81376,1018862
2020-12-02,596.89,1069538.65619,604591
2020-12-03,615.85,935687.91723,513555
2020-12-04,567.24,1052452.78666,556641
2020-12-05,596.8,701567.95564,389600
2020-12-06,601.54,602496.96339,363661
2020-12-07,591.28,498329.37589,347036
2020-12-08,554.94,804443.00717,422868
2020-12-09,573.09,997192.16738,535975
2020-12-10,558.99,608414.51466,376548
2020-12-11,544.43,768921.78317,400545
2020-12-12,568.04,573913.95311,321104
2020-12-13,590.7,657794.46158,359525
2020-12-14,586.29,493012.02706,272746
2020-12-15,588.64,569270.52011,329161
2020-12-16,637.18,1185588.05078,589563
2020-12-17,642.7,2006130.01975,974504
2020-12-18,653.85,1000012.98018,554335
2020-12-19,658.03,858803.88459,562281
2020-12-20,638.18,823958.22843,505181
2020-12-21,607.58,843251.16565,521589
2020-12-22,636.45,918851.25654,522945
2020-12-23,585.56,1208807.36518,733896
2020-12-24,612.31,886335.86333,571510
2020-12-25,626.82,798009.62915,468979
2020-12-26,637.44,958585.50647,541191
2020-12-27,685.11,1859968.15029,1047001
2020-12-28,730.41,1627154.39266,961277
2020-12-29,732.0,1106876.35855,820504
2020-12-30,752.17,1008574.09906,692405
2020-12-31,736.42,863375.57981,623216
2021-01-01,728.91,675114.09329,483671
2021-01-02,774.56,1352618.57668,824134
2021-01-03,978.28,2813603.88615,1636501
2021-01-04,1041.43,4245010.94004,2477862
2021-01-05,1099.56,2706995.67525,1960503
2021-01-06,1208.42,2390136.59334,1600888
2021-01-07,1224.87,1972922.82059,1402699
2021-01-08,1216.93,2131172.92341,1718817
2021-01-09,1276.0,1448871.11514,1131871
2021-01-10,1254.25,1951179.35003,1437486
2021-01-11,1087.01,4068784.65678,2557613
2021-01-12,1050.16,2302645.34052,1516625
2021-01-13,1129.89,1564202.39081,1123983
2021-01-14,1231.62,1555737.38556,1255769
2021-01-15,1168.53,1944038.83738,1519266
2021-01-16,1227.83,1575384.43797,1252473
2021-01-17,1232.45,1317285.00579,1121278
2021-01-18,1258.45,998050.11073,940604
2021-01-19,1365.36,2278852.55758,1840481
2021-01-20,1376.99,2219137.62144,1852253
2021-01-21,1110.96,2254164.80365,1823458
2021-01-22,1232.62,2020593.21673,1652010
2021-01-23,1233.6,1009545.08258,932871
2021-01-24,1392.51,1510879.53817,1313986
2021-01-25,1317.88,1885441.31289,1661512
2021-01-26,1365.97,1682923.65799,1423178
2021-01-27,1239.03,2009772.08358,1737296
2021-01-28,1329.69,1365269.71962,1275024
2021-01-29,1379.5,2253963.18682,1714076
2021-01-30,1378.05,1040042.2363,1013174
2021-01-31,1312.55,958704.85571,828176
2021-02-01,1374.17,1096397.91862,915584
2021-02-02,1511.87,1944227.99878,1614541
2021-02-03,1664.49,1535869.88801,1384979
2021-02-04,1595.67,1646502.32962,1507993
2021-02-05,1719.19,1194123.29946,1326415
2021-02-06,1676.35,1149808.33101,1152167
2021-02-07,1611.62,1281734.86814,1263737
2021-02-08,1750.15,1339777.09536,1372788
2021-02-09,1769.13,1185071.89593,1173421
2021-02-10,1740.78,1219932.25474,1279140
2021-02-11,1785.62,735079.82699,935602
2021-02-12,1840.26,909600.20653,996495
2021-02-13,1814.96,767589.07285,853189
2021-02-14,1800.42,675261.77873,714827
2021-02-15,1779.25,1053474.57879,1086589
2021-02-16,1781.99,817493.47513,826125
2021-02-17,1849.88,795711.63311,862461
2021-02-18,1939.61,937227.10191,1053661
2021-02-19,1955.0,793404.4115,988320
2021-02-20,1913.0,1261315.81279,1329067
2021-02-21,1933.53,756568.19743,895138
2021-02-22,1777.58,1807244.98099,1799926
2021-02-23,1577.89,2547837.82068,2396626
2021-02-24,1623.39,1384388.81727,1319936
2021-02-25,1481.75,1032670.79409,1110019
2021-02-26,1444.59,1355973.29378,1298739
2021-02-27,1458.13,927423.0475,954919
2021-02-28,1419.18,1410207.56284,1190546
2021-03-01,1569.86,1094695.17839,989006
2021-03-02,1486.78,1061142.38743,966176
2021-03-03,1567.69,1054846.31471,1237215
2021-03-04,1539.23,946365.67088,1125118
2021-03-05,1528.31,910786.28976,1000913
2021-03-06,1650.35,1013300.93928,1188531
2021-03-07,1726.16,848470.78136,1166072
2021-03-08,1833.18,1149711.39987,1407402
2021-03-09,1870.51,857229.47855,1196670
2021-03-10,1795.12,937230.62831,1098051
2021-03-11,1825.78,909011.4961,1023958
2021-03-12,1766.1,869564.6361,1126153
2021-03-13,1922.35,926283.22642,1265904
2021-03-14,1848.1,637963.63627,963564
2021-03-15,1793.48,1025326.79658,1496415
2021-03-16,1805.12,764993.40147,987906
2021-03-17,1823.58,658349.44843,872416
2021-03-18,1776.08,603721.61056,783517
2021-03-19,1809.1,500258.42875,703977
2021-03-20,1806.1,451556.10639,743672
2021-03-21,1782.98,465953.98749,748800
2021-03-22,1680.97,582727.49081,879976
2021-03-23,1668.08,577213.99589,654415
2021-03-24,1581.84,753834.52393,994542
2021-03-25,1585.74,701697.00258,778215
2021-03-26,1698.84,515470.92907,650812
2021-03-27,1712.63,443845.49957,516929
2021-03-28,1687.01,348895.51314,512231
2021-03-29,1816.74,647724.46387,846836
2021-03-30,1840.46,568842.00526,856093
2021-03-31,1919.37,746995.8591,1040362
2021-04-01,1968.05,741585.07266,994836
2021-04-02,2133.69,846197.93215,1218698
2021-04-03,2008.52,770176.32192,1107620
2021-04-04,2075.69,514345.76554,818926
2021-04-05,2107.38,684923.61494,947978
2021-04-06,2112.21,673386.05575,1106761
2021-04-07,1963.47,892984.90422,1229155
2021-04-08,2080.46,501355.998,911403
2021-04-09,2066.87,426387.4379,645172
2021-04-10,2133.49,655458.20894,1175161
2021-04-11,2151.36,392265.50773,830771
2021-04-12,2137.69,579093.35694,914567
2021-04-13,2299.19,782608.6209,1288668
2021-04-14,2432.6,972931.60866,1554097
2021-04-15,2514.04,681950.96645,1462768
2021-04-16,2422.67,999163.75205,1679215
2021-04-17,2317.6,624232.25568,1242299
2021-04-18,2235.64,1475383.69204,2113566
2021-04-19,2161.12,820592.26555,1411498
2021-04-20,2330.03,992240.809,1478664
2021-04-21,2357.06,1177885.8617,1905822
2021-04-22,2397.94,2220753.09746,3110597
2021-04-23,2367.39,2532242.44185,2790382
2021-04-24,2213.35,997688.94623,1275474
2021-04-25,2320.49,857517.38218,1307545
2021-04-26,2532.6,1076469.01367,1852607
2021-04-27,2666.13,771728.46451,1255607
2021-04-28,2748.24,999383.1852,1587100
2021-04-29,2757.04,863890.01069,1379738
2021-04-30,2772.42,695339.20482,1382521
2021-05-01,2944.77,690260.07741,1437394
2021-05-02,2949.56,571982.5445,1132280
2021-05-03,3431.04,1329088.0628,2502746
2021-05-04,3239.01,1826039.38558,3634236
2021-05-05,3524.26,1174816.73588,2224441
2021-05-06,3489.73,920592.57706,1703109
2021-05-07,3479.53,760544.64781,1382532
2021-05-08,3910.26,1130467.54852,2146967
2021-05-09,3923.95,1000401.0082,2289303
2021-05-10,3945.88,1505897.92612,3033133
2021-05-11,4173.45,1095927.10403,2290977
2021-05-12,3823.21,1601842.74017,3188941
2021-05-13,3717.91,2068708.17427,3943562
2021-05-14,4075.01,1153390.42631,2227244
2021-05-15,3646.68,1039174.88082,2055345
2021-05-16,3582.1,1324065.65875,2532983
2021-05-17,3282.51,1904012.43998,2885352
2021-05-18,3375.07,1287110.84143,2143887
2021-05-19,2438.92,4309836.31939,5548968
2021-05-20,2768.62,2942777.9301,4243052
2021-05-21,2430.98,2727031.93514,3676164
2021-05-22,2294.87,1684318.01157,2484734
2021-05-23,2096.39,2914548.73125,3761018
2021-05-24,2648.43,2186632.92245,3299296
2021-05-25,2705.11,2115349.50445,2976859
2021-05-26,2884.94,1583799.59251,2726537
2021-05-27,2742.23,1099029.91206,1732113
2021-05-28,2412.1,1554584.61362,2184249
2021-05-29,2278.74,1379427.18851,1887733
2021-05-30,2385.98,1151113.19883,1519005
2021-05-31,2706.15,1307958.04068,1849177
2021-06-01,2634.57,1179577.10806,1790186
2021-06-02,2706.22,970070.53563,1349232
2021-06-03,2857.25,1024290.89423,1620340
2021-06-04,2689.51,1188314.11191,1775946
2021-06-05,2627.73,961824.12413,1670498
2021-06-06,2711.92,673792.69369,1336460
2021-06-07,2592.05,1152128.07856,1926275
2021-06-08,2507.23,1693747.42759,2128256
2021-06-09,2610.18,1276718.24011,1763686
2021-06-10,2471.09,741237.49926,978237
2021-06-11,2354.01,587364.27358,885172
2021-06-12,2370.74,767439.4984,1127302
2021-06-13,2509.33,715948.75986,1217504
2021-06-14,2580.77,684183.55622,1118498
2021-06-15,2543.54,599826.64933,1044834
2021-06-16,2367.89,624741.78358,896073
2021-06-17,2373.28,560667.58566,961448
2021-06-18,2234.09,778905.20197,1067542
2021-06-19,2164.67,496872.24997,763820
2021-06-20,2243.47,743883.64741,1035537
2021-06-21,1885.49,1629819.66576,2014010
2021-06-22,1879.28,1695338.08052,1856357
2021-06-23,1968.14,918612.30494,1141790
2021-06-24,1989.52,701231.67478,833337
2021-06-25,1808.82,858808.54767,1041338
2021-06-26,1829.64,832315.14904,923226
2021-06-27,1982.28,696055.79307,1091206
2021-06-28,2084.41,1044244.68308,1657087
2021-06-29,2165.33,831257.23277,1536044
2021-06-30,2275.68,910583.6032,1464112
2021-07-01,2106.41,787865.25137,1414518
2021-07-02,2154.13,672282.37476,862561
2021-07-03,2226.99,569264.801,922576
2021-07-04,2322.69,590656.25069,1204553
2021-07-05,2196.53,781806.31605,1264204
2021-07-06,2322.5,785330.17152,1326163
2021-07-07,2316.57,666501.35572,1113578
2021-07-08,2116.33,880265.04124,1234614
2021-07-09,2146.99,738611.36304,867603
2021-07-10,2110.69,499071.85904,646476
2021-07-11,2140.45,342294.40302,479138
2021-07-12,2031.58,540630.10742,725803
2021-07-13,1940.15,647388.24969,902810
2021-07-14,1994.58,690505.60937,936438
2021-07-15,1919.51,645271.32563,865033
2021-07-16,1876.26,577068.89724,721120
2021-07-17,1899.59,430300.51578,576008
2021-07-18,1891.64,534837.63654,768528
2021-07-19,1818.73,547419.93771,641063
2021-07-20,1786.03,786257.272,943640
2021-07-21,1995.5,1115949.82033,1304423
2021-07-22,2024.56,768854.3659,1074800
2021-07-23,2124.25,708160.91322,1035643
2021-07-24,2184.75,633075.18592,1056670
2021-07-25,2189.79,535630.27,941623
2021-07-26,2228.08,1393738.163,2252910
2021-07-27,2299.49,906359.23478,1502763
2021-07-28,2300.9,718202.57727,1287050
2021-07-29,2382.92,499364.83496,1036449
2021-07-30,2461.81,762577.28797,1428312
2021-07-31,2531.05,507601.05026,1007386
2021-08-01,2555.69,853495.94078,1810440
2021-08-02,2606.93,726701.84952,1596914
2021-08-03,2509.04,792960.84375,1701919
2021-08-04,2724.78,954590.7536,1839302
2021-08-05,2826.99,1307720.20654,2690052
2021-08-06,2891.58,825399.48637,1873337
2021-08-07,3160.31,1205277.10095,2318608
2021-08-08,3011.85,966349.70579,1771162
2021-08-09,3160.52,1129584.61614,2114151
2021-08-10,3141.66,880675.74443,1824522
2021-08-11,3160.5,732546.60433,1786853
2021-08-12,3045.96,737628.45808,1587719
2021-08-13,3322.32,579333.40323,1311322
2021-08-14,3263.16,486102.53787,1014420
2021-08-15,3307.09,565579.67765,1224556
2021-08-16,3146.53,635667.05422,1940766
2021-08-17,3011.72,804996.06971,1644472
2021-08-18,3014.55,625103.25568,1093813
2021-08-19,3184.12,634769.92174,1297759
2021-08-20,3284.82,558127.4554,1137843
2021-08-21,3223.43,421156.09084,777622
2021-08-22,3238.0,406479.07654,803263
2021-08-23,3321.28,602103.44614,1520784
2021-08-24,3170.62,540480.07853,984324
2021-08-25,3226.87,483697.69444,1031704
2021-08-26,3093.2,442298.47372,959232
2021-08-27,3273.45,451027.80711,802187
2021-08-28,3244.48,262360.34921,539377
2021-08-29,3223.47,335806.7827,661232
2021-08-30,3229.64,625347.27541,1228525
2021-08-31,3429.2,863071.13092,1772849
2021-09-01,3826.82,845759.95868,2022132
2021-09-02,3785.82,525165.7996,1402190
2021-09-03,3938.11,655903.75739,1678132
2021-09-04,3885.52,364478.1193,996623
2021-09-05,3950.29,365759.8597,1083584
2021-09-06,3926.77,397768.5783,865160
2021-09-07,3434.57,1203536.00209,2359100
2021-09-08,3499.0,780611.7657,1783652
2021-09-09,3424.93,628553.8831,1147283
2021-09-10,3208.86,633026.2659,1128069
2021-09-11,3267.21,413524.1761,833958
2021-09-12,3404.21,408858.9595,1089138
2021-09-13,3285.35,647855.7199,1363198
2021-09-14,3434.37,373634.9026,894664
2021-09-15,3613.55,428507.5278,977023
2021-09-16,3567.98,467985.4919,1081868
2021-09-17,3399.81,398888.3705,867583
2021-09-18,3435.64,315162.7627,692204
2021-09-19,3328.62,312948.0013,687285
2021-09-20,2977.28,917939.57849,1708278
2021-09-21,2765.9,971519.88941,1754962
2021-09-22,3076.92,677457.64825,1200519
