TimeStamp,TimeStamp,TotalMarketValue
1247,2021-05-06 09:27:58,1066509665506.25
1248,2021-05-07 00:07:56,1056906646765.625
1249,2021-05-07 14:58:08,1069549576171.875
1250,2021-05-08 05:43:45,1093435099218.75
1251,2021-05-08 20:53:53,1106407542900.0
1252,2021-05-09 10:24:11,1085890473187.5
1253,2021-05-10 00:06:00,1084984323287.5
1254,2021-05-10 13:48:35,1085331397587.5
1255,2021-05-11 04:13:20,1022497290000.0
1256,2021-05-11 20:26:21,1055401986762.5
1257,2021-05-12 11:02:50,1065223555500.0
1258,2021-05-13 00:55:07,957911976975.0
1259,2021-05-13 17:25:15,935597818625.0
1260,2021-05-14 10:45:40,950467829906.25
1261,2021-05-15 04:14:02,937170271800.0
1262,2021-05-16 02:16:09,899790836221.875
1263,2021-05-16 22:34:53,834424932009.375
1264,2021-05-17 19:15:05,808079250500.0
1265,2021-05-18 17:07:28,804683356881.25
1266,2021-05-19 16:12:19,698941716200.0
1267,2021-05-20 14:53:10,777427103578.125
1268,2021-05-21 13:39:10,766534345737.5001
1269,2021-05-22 11:55:12,709010414631.25
1270,2021-05-23 08:36:22,678527688431.25
1271,2021-05-24 06:03:21,653639220987.5
1272,2021-05-25 02:47:44,724846078906.25
1273,2021-05-25 23:04:45,710795464518.75
1274,2021-05-26 19:36:50,726535311328.1251
1275,2021-05-27 16:37:15,742117152440.625
1276,2021-05-28 14:55:52,691429768003.125
1277,2021-05-29 13:18:14,657456730859.375
1278,2021-05-30 08:44:52,667879932462.5
1279,2021-05-31 02:47:01,652888186650.0
1280,2021-05-31 21:05:23,690133005250.0
1281,2021-06-01 15:01:08,693078330000.0
1282,2021-06-02 08:13:59,688037899518.75
1283,2021-06-02 21:44:51,704961858900.0001
1284,2021-06-03 16:36:00,720978585862.5
1285,2021-06-04 11:15:29,692156064609.375
1286,2021-06-05 06:28:51,704128656462.5
1287,2021-06-06 01:05:40,664834681250.0
1288,2021-06-06 17:58:17,678951321000.0
1289,2021-06-07 12:44:39,683760841925.0
1290,2021-06-08 08:38:01,620413189818.75
1291,2021-06-09 00:08:12,626353941200.0
1292,2021-06-09 18:55:42,683693602764.0226
1293,2021-06-10 17:26:04,689731992516.4275
1294,2021-06-11 18:05:13,686701685400.0
1295,2021-06-12 14:27:04,672142506750.0001
1296,2021-06-13 12:38:32,673487360087.3046
1297,2021-06-14 03:53:29,730164359981.25
1298,2021-06-14 23:59:08,752569227675.0
1299,2021-06-15 18:15:47,755340625181.25
1300,2021-06-16 17:55:04,728002822000.0
1301,2021-06-17 12:49:27,734258636718.75
1302,2021-06-18 07:39:11,703226819250.0
1303,2021-06-19 05:36:20,660387621468.75
1304,2021-06-20 05:29:14,667297570500.0
1305,2021-06-21 06:53:04,641123044050.0
1306,2021-06-22 06:55:29,610270941687.5
1307,2021-06-23 08:48:17,640325241806.25
1308,2021-06-24 11:50:43,622027859584.3749
1309,2021-06-25 11:57:02,629359371440.625
1310,2021-06-26 11:14:23,581502544531.2501
1311,2021-06-27 23:31:01,639347393812.5
1312,2021-06-29 04:17:41,645161997768.75
1313,2021-06-30 10:19:08,648765098937.5
1314,2021-07-01 15:24:24,629076944228.125
1315,2021-07-02 16:35:46,625968537328.1251
1316,2021-07-03 17:02:11,648974488859.375
1317,2021-07-04 13:13:05,666085923018.75
1318,2021-07-05 09:28:36,641333541234.375
1319,2021-07-06 05:44:41,649155785103.1249
1320,2021-07-06 21:59:13,635266478234.3749
1321,2021-07-07 18:20:55,648011016000.0
1322,2021-07-08 13:49:09,615032390000.0
1323,2021-07-09 08:23:12,615260388150.0
1324,2021-07-10 03:46:19,632196711312.5
1325,2021-07-10 18:47:50,626002434962.5
1326,2021-07-11 14:17:51,632269511493.75
1327,2021-07-12 11:40:03,634955169553.125
1328,2021-07-13 06:59:09,615097537587.5
1329,2021-07-14 01:10:04,613543791718.7499
1330,2021-07-14 16:24:59,616594606200.0
1331,2021-07-15 10:43:18,609629619828.125
1332,2021-07-16 04:44:38,599578304090.6251
1333,2021-07-16 21:13:01,598614670150.0
1334,2021-07-17 13:26:08,589200056856.25
1335,2021-07-18 08:00:07,598037886131.25
1336,2021-07-19 02:58:12,592646664828.125
1337,2021-07-19 18:10:16,575754602743.75
1338,2021-07-20 11:55:39,556422337359.3751
1339,2021-07-21 06:26:15,574125615000.0
1340,2021-07-22 00:22:57,600975418931.8279
1341,2021-07-22 16:59:28,608315912000.0001
1342,2021-07-23 13:36:35,607099353350.0
1343,2021-07-24 05:04:47,631299409843.75
1344,2021-07-24 22:59:55,637373604000.0
1345,2021-07-25 15:00:06,641637281137.5
1346,2021-07-26 06:32:22,721015875037.5
1347,2021-07-27 00:02:15,704723129258.5122
1348,2021-07-27 15:43:47,713531328500.0
1349,2021-07-28 06:30:43,751516640956.25
1350,2021-07-28 23:00:06,752293950787.5
1351,2021-07-29 16:02:10,749448657781.25
1352,2021-07-30 07:03:52,745711792593.75
1353,2021-07-30 21:56:47,756963761875.0
1354,2021-07-31 13:58:21,780174190500.0
1355,2021-08-01 06:00:56,789907313300.0001
1356,2021-08-01 21:56:57,772297168643.8145
1357,2021-08-02 17:34:30,749082439759.375
1358,2021-08-03 08:24:13,720402300450.0
1359,2021-08-04 00:11:52,719686086187.5
1360,2021-08-04 19:20:57,744514873700.0
1361,2021-08-05 12:17:20,716770126537.5
1362,2021-08-06 03:52:44,756763431325.0
1363,2021-08-06 19:26:40,801792117325.0
1364,2021-08-07 11:56:15,819134527500.0
1365,2021-08-08 01:58:53,833557941243.75
1366,2021-08-08 18:44:45,823239457100.0
1367,2021-08-09 11:31:04,844857099562.5
1368,2021-08-10 03:34:17,864137965250.0
1369,2021-08-10 19:06:13,846879443281.25
1370,2021-08-11 10:46:27,869270587250.0001
1371,2021-08-12 05:31:43,857655466125.0
1372,2021-08-12 22:38:29,831899916820.9686
1373,2021-08-13 15:09:34,874274805390.625
1374,2021-08-14 08:33:40,896378608978.125
1375,2021-08-14 23:35:05,884922478968.7501
1376,2021-08-15 14:20:02,862512816103.1249
1377,2021-08-16 03:33:23,895599827062.5
1378,2021-08-16 20:10:46,872672281500.0
1379,2021-08-17 10:22:03,870213824287.5001
1380,2021-08-18 02:31:37,839138790875.0
1381,2021-08-18 21:51:18,841075578984.375
1382,2021-08-19 15:05:44,844929165093.75
1383,2021-08-20 05:35:02,884975413728.125
1384,2021-08-20 22:07:10,914801557750.0
1385,2021-08-21 12:42:33,909299326809.375
1386,2021-08-22 04:49:27,916970927250.0
1387,2021-08-22 20:11:44,909551378909.375
1388,2021-08-23 11:31:13,946665883800.0
1389,2021-08-23 22:46:26,930357654192.6266
1390,2021-08-24 15:00:25,913801811062.5
1391,2021-08-25 07:08:22,911616301684.375
1392,2021-08-25 23:05:48,923171272621.875
1393,2021-08-26 17:44:48,877957029062.5
1394,2021-08-27 08:54:15,889060456631.25
1395,2021-08-28 03:37:06,922949598025.0
1396,2021-08-28 21:21:56,915133076162.5
1397,2021-08-29 13:31:52,909233680162.5
1398,2021-08-30 06:36:03,900965184500.0
1399,2021-08-31 02:45:28,881536751531.25
1400,2021-08-31 19:27:01,885563401203.125
1401,2021-09-01 15:00:16,892955048304.9296
1402,2021-09-02 09:04:09,938615741578.125
1403,2021-09-03 01:32:08,927724374890.0385
1404,2021-09-03 17:45:03,952738930131.25
1405,2021-09-04 10:35:14,946322008500.0
1406,2021-09-05 03:22:21,944004502531.25
1407,2021-09-05 19:06:52,946680197296.875
1408,2021-09-06 10:05:02,972734830925.0
1409,2021-09-07 01:10:07,991474384206.25
1410,2021-09-07 17:05:16,878013970793.75
1411,2021-09-08 10:46:23,867041002087.5
1412,2021-09-09 06:11:45,868200183943.75
1413,2021-09-09 23:28:49,874052889600.0
1414,2021-09-10 17:38:39,855582008531.25
1415,2021-09-11 11:33:00,859148931662.5
1416,2021-09-12 04:50:28,851183497356.25
1417,2021-09-12 23:07:48,851326638284.375
1418,2021-09-13 15:14:40,868741416203.125
1419,2021-09-14 05:02:42,850342340212.5
1420,2021-09-14 22:13:09,880675812225.0
1421,2021-09-15 16:12:09,899993950518.75
1422,2021-09-16 10:30:14,907458500687.5
1423,2021-09-17 05:12:51,901280796384.3748
1424,2021-09-17 22:04:27,883669989381.25
1425,2021-09-18 14:39:11,912175106250.0
1426,2021-09-19 07:14:23,903390030056.25
1427,2021-09-19 20:43:48,894924284999.9999
1428,2021-09-20 14:31:11,823622823000.0
1429,2021-09-21 05:47:16,795691695862.5
1430,2021-09-22 03:02:30,793715086500.0
1431,2021-09-22 22:53:43,815926340775.0
1432,2021-09-23 14:13:25,818966899831.25
1433,2021-09-24 06:25:07,831062339562.5
1434,2021-09-25 00:11:12,809568358485.0382
1435,2021-09-25 16:39:47,803117160000.0
1436,2021-09-26 12:00:45,809938886765.5986
1437,2021-09-27 05:35:37,828892085612.5
1438,2021-09-27 22:24:41,805348872000.0
1439,2021-09-28 14:45:44,796386523431.25
1440,2021-09-29 08:31:11,799173040975.0
1441,2021-09-30 02:36:59,806874379368.75
1442,2021-09-30 18:57:05,814448120136.9015
1443,2021-10-01 10:40:03,845902557500.0
1444,2021-10-02 03:57:07,899885925375.0
1445,2021-10-02 16:10:45,904164342693.75
1446,2021-10-03 08:13:41,903800650350.0
1447,2021-10-04 02:19:45,902905393883.956
1448,2021-10-04 18:19:53,911972542500.0
1449,2021-10-05 09:26:33,933810606565.2698
1450,2021-10-06 01:02:59,970051425000.0
1451,2021-10-06 19:07:29,1028865193056.25
1452,2021-10-07 16:20:46,1015526913887.5
1453,2021-10-08 10:05:33,1052353121531.25
1454,2021-10-09 06:31:58,1027005117600.0
1455,2021-10-09 23:43:57,1034087118625.0
1456,2021-10-10 14:37:39,1040538477712.5
1457,2021-10-11 06:22:58,1064116382000.0
1458,2021-10-12 01:10:30,1083456660625.0
1459,2021-10-12 19:29:55,1052810702850.0
1460,2021-10-13 13:55:55,1035095093279.949
1461,2021-10-14 03:33:23,1099917459349.9998
1462,2021-10-14 23:43:52,1084175083731.25
1463,2021-10-15 16:45:51,1131880928200.0
1464,2021-10-16 11:43:18,1162544241693.75
1465,2021-10-17 07:42:04,1142759217281.25
1466,2021-10-17 21:08:11,1141150314528.125
1467,2021-10-18 14:01:20,1142198755443.7502
1468,2021-10-19 10:27:32,1168965218268.7498
1469,2021-10-20 00:32:01,1210633343659.3748
1470,2021-10-20 17:31:54,1255979992968.75
1471,2021-10-21 10:09:22,1242112924968.75
1472,2021-10-22 04:00:52,1183908400218.75
1473,2021-10-22 19:24:35,1139131643343.75
1474,2021-10-23 11:14:54,1143658422812.4998
1475,2021-10-24 07:48:02,1149062160625.0
1476,2021-10-24 22:20:19,1152392423400.0
1477,2021-10-25 12:24:45,1184070484687.5
1478,2021-10-26 03:32:29,1184526891168.75
1479,2021-10-26 20:12:37,1175414312800.0
1480,2021-10-27 14:28:45,1116285915862.5002
1481,2021-10-28 04:31:15,1108367682975.0
1482,2021-10-28 21:50:28,1165459044843.75
1483,2021-10-29 12:01:53,1150791630131.25
1484,2021-10-30 04:46:34,1166230044524.9998
1485,2021-10-30 21:00:56,1164922582281.25
1486,2021-10-31 14:57:08,1139474417300.0
1487,2021-11-01 08:34:02,1172548631868.75
1488,2021-11-02 01:28:34,1155709067537.5
1489,2021-11-02 19:08:24,1198764082312.5
1490,2021-11-03 10:02:18,1188620437500.0
1491,2021-11-04 02:03:49,1186200542231.25
1492,2021-11-04 20:19:28,1150825371775.0002
1493,2021-11-05 13:13:50,1156883560425.0
1494,2021-11-06 03:59:50,1150181993350.3328
1495,2021-11-06 21:32:02,1156700696000.0
1496,2021-11-07 14:11:18,1168589461500.0002
