Dates,auto_BTCUSDT,auto_ETHUSDT,auto_SP500,auto_NSDQ,auto_GOLD,auto_TNX,macd_BTCUSDT,macd_ETHUSDT,macd_SP500,macd_NSDQ,macd_GOLD,macd_TNX,boll_BTCUSDT,boll_ETHUSDT,ETHUSDT,BTCUSDT,SP500,TNX,NSDQ,GOLD
1038.0,1.709753,1.5671836,1.1401815,1.3179107,1.2473146,2.244989,1.2743407,0.80848795,1.0777581,1.3882241,1.2926633,2.872655,0.55248594,0.2400002,0.5256773115746256,1.0363518562037177,1.2773303261589934,3.2096354294843814,1.6541952125733208,1.4421862266919288
1039.0,1.7532904,1.6304501,1.1575538,1.3456302,1.2740706,2.224396,1.3122826,0.84724665,1.0777581,1.424173,1.2926633,2.872655,0.55248594,0.2400002,0.5508781417524676,1.0672078844900306,1.3021874222856324,3.176546349909119,1.6970314765767645,1.480779570017367
1040.0,1.8710502,1.7058502,1.157292,1.3460274,1.2767092,2.1183174,1.4149075,0.89343876,1.0777581,1.4246881,1.2926633,2.872655,0.55248594,0.2400002,0.5809121751882659,1.150667086808491,1.3018127631873753,3.006097552912628,1.6976452688829113,1.4845856141567002
1041.0,1.8831209,1.8156352,1.157292,1.3460274,1.2767092,2.1183174,1.4254267,0.96069586,1.0777581,1.4246881,1.2926633,2.872655,0.55248594,0.2400002,0.6246425974036334,1.1592218569486998,1.3018127631873753,3.006097552912628,1.6976452688829113,1.4845856141567002
1042.0,1.8212744,1.7445416,1.157292,1.3460274,1.2767092,2.1183174,1.371529,0.9171421,1.0777581,1.4246881,1.2926633,2.872655,0.55248594,0.2400002,0.5963240299523486,1.115389738222854,1.3018127631873753,3.006097552912628,1.6976452688829113,1.4845856141567002
1043.0,1.871429,1.7911626,1.1679368,1.32927,1.2254665,1.8488222,1.4152375,0.9457033,1.0777581,1.4029558,1.2926633,2.872655,0.55248594,0.2400002,0.6148945059883424,1.1509355134489685,1.3170438283222716,2.573068889080545,1.6717493380374018,1.4106721626340502
1044.0,1.860962,1.7831042,1.1666412,1.3144321,1.2372427,1.8256848,1.406144,0.9407826,1.0762494,1.3838023,1.2926633,2.872655,0.55248594,0.2400002,0.6116950422667419,1.1435403085275124,1.3152002374923903,2.5360081208632224,1.6489261317544768,1.427571054365289
1045.0,1.8680326,1.8305292,1.1737132,1.3360107,1.2294449,1.8488222,1.4122868,0.96974164,1.0844847,1.411657,1.2926633,2.872655,0.55248594,0.2400002,0.6305241594515827,1.148535840454662,1.3252639594248816,2.573068889080545,1.6821176057556548,1.41638122884305
1046.0,1.8919111,1.8125261,1.1644202,1.3288813,1.2357574,1.9813274,1.4330319,0.9587485,1.0736631,1.4024539,1.2926633,2.872655,0.55248594,0.2400002,0.6233764399144827,1.165406738819495,1.3120397701945963,2.7853106290421943,1.6711512947164036,1.4254396324788627
1047.0,1.9768599,1.8333755,1.1769689,1.3399874,1.2427063,1.9657494,1.5068332,0.97147965,1.088276,1.4167904,1.2926633,2.872655,0.55248594,0.2400002,0.6316542031409548,1.225425289823943,1.3298970715369753,2.760358280637298,1.6882344837130756,1.435411449539716
1048.0,1.9500122,1.8581338,1.1769689,1.3399874,1.2427063,1.9657494,1.4835086,0.98659784,1.088276,1.4167904,1.2926633,2.872655,0.55248594,0.2400002,0.6414840210044035,1.2064566438178745,1.3298970715369753,2.760358280637298,1.6882344837130756,1.435411449539716
1049.0,1.9237154,1.8134178,1.1769689,1.3399874,1.2427063,1.9657494,1.4606626,0.95929295,1.088276,1.4167904,1.2926633,2.872655,0.55248594,0.2400002,0.6237304355109768,1.1878772382874847,1.3298970715369753,2.760358280637298,1.6882344837130756,1.435411449539716
1050.0,1.9318455,1.78355,1.1878546,1.348787,1.2435551,1.9410217,1.4677259,0.9410548,1.1009524,1.4281493,1.2926633,2.872655,0.55248594,0.2400002,0.611872040064989,1.193621466441099,1.3453877807701804,2.720750412897233,1.7017696911617044,1.436629458001102
1051.0,1.9918776,1.8269676,1.1833,1.3464764,1.2420623,2.0074482,1.5197246,0.96748024,1.0956767,1.4251802,1.2926633,2.872655,0.55248594,0.2400002,0.6290537897139848,1.2359092216930962,1.3389407824896093,2.8268346984421346,1.6982317443652606,1.4344980361146757
1052.0,2.1461315,1.9174496,1.1723615,1.3373663,1.2361978,1.9873794,1.6533371,1.0225506,1.0830065,1.413474,1.2926633,2.872655,0.55248594,0.2400002,0.6648604442993745,1.3445689957326281,1.3234574994217554,2.794784381766376,1.6842826034131675,1.4261247390081426
1053.0,2.133931,1.8809127,1.1760513,1.3469769,1.229587,2.0447567,1.6427692,1.000313,1.0872805,1.4258235,1.2926633,2.872655,0.55248594,0.2400002,0.6504016354264168,1.3359746825469012,1.3286804483013008,2.8864167866435366,1.6989981485186443,1.4166857309583964
1054.0,2.138123,1.9054769,1.1696754,1.3423408,1.235718,2.0992615,1.6464003,1.0152637,1.079895,1.4198661,1.2926633,2.872655,0.55248594,0.2400002,0.6601225123915079,1.3389276668853065,1.3196553027620446,2.9734618852620995,1.6918993979915584,1.4254396324788627
1055.0,2.212694,1.9850531,1.1696754,1.3423408,1.235718,2.0992615,1.7109926,1.0636964,1.079895,1.4198661,1.2926633,2.872655,0.55248594,0.2400002,0.6916133291141934,1.391456998103172,1.3196553027620446,2.9734618852620995,1.6918993979915584,1.4254396324788627
1056.0,2.2021534,2.1278632,1.1696754,1.3423408,1.235718,2.0992615,1.7018625,1.1506155,1.079895,1.4198661,1.2926633,2.872655,0.55248594,0.2400002,0.7481279782164738,1.3840319356335347,1.3196553027620446,2.9734618852620995,1.6918993979915584,1.4254396324788627
1057.0,2.1819434,2.211327,1.1749296,1.3447325,1.217165,2.03843,1.6843568,1.2014142,1.0859812,1.4229393,1.2926633,2.872655,0.55248594,0.2400002,0.7811572631254254,1.3697955653676035,1.327092788487053,2.8763127237582706,1.6955615248390414,1.3989496210217036
1058.0,2.1787083,2.3469834,1.1901637,1.3593541,1.199481,1.9872363,1.6815618,1.2837687,1.1035326,1.4416426,1.2926633,2.872655,0.55248594,0.2400002,0.8347039167535313,1.3675226048948463,1.3485408219026234,2.794784381766376,1.7178481506545131,1.3738297297021045
1059.0,2.2285404,2.249199,1.1886462,1.3647482,1.1999632,1.9952313,1.7246139,1.2244056,1.1017841,1.4485426,1.2926633,2.872655,0.55248594,0.2400002,0.7961061813946563,1.4025344397715358,1.346404169230354,2.8075169408711766,1.7260700965029518,1.374514743310385
1060.0,2.1351352,2.067496,1.1886462,1.3647482,1.1999632,1.9952313,1.6439172,1.1140974,1.1017841,1.4485426,1.2926633,2.872655,0.55248594,0.2400002,0.724383931325519,1.3369082771022245,1.346404169230354,2.8075169408711766,1.7260700965029518,1.374514743310385
1061.0,2.0449328,2.0236568,1.1909385,1.3751835,1.1999632,1.9952313,1.5659878,1.0874834,1.1044251,1.4618908,1.2926633,2.872655,0.55248594,0.2400002,0.7070796127786759,1.2735324996863138,1.3496314720163072,2.8075169408711766,1.7419757352737755,1.374514743310385
1062.0,2.0356097,2.0090322,1.1909385,1.3751835,1.1999632,1.9952313,1.5579332,1.0786052,1.1044251,1.4618908,1.2926633,2.872655,0.55248594,0.2400002,0.7013069916290844,1.2669821905550962,1.3496314720163072,2.8075169408711766,1.7419757352737755,1.374514743310385
1063.0,2.1287138,2.105506,1.1909385,1.3751835,1.1999632,1.9952313,1.6383697,1.1371725,1.1044251,1.4618908,1.2926633,2.872655,0.55248594,0.2400002,0.7393873615927076,1.3323967287487626,1.3496314720163072,2.8075169408711766,1.7419757352737755,1.374514743310385
1064.0,2.2042851,2.260547,1.1865331,1.3745178,1.1838868,2.066249,1.7036587,1.2312948,1.0993496,1.4610393,1.2926633,2.872655,0.55248594,0.2400002,0.8005854721536759,1.385492770795764,1.3434291749403506,2.9206160348848025,1.7409611103898632,1.3516784784743858
1065.0,2.2936935,2.3197093,1.197345,1.3892238,1.2045739,1.8890457,1.7807051,1.2671219,1.1117406,1.4797677,1.2926633,2.872655,0.55248594,0.2400002,0.8238802105492682,1.4481503649429857,1.3585712166540271,2.639186221096643,1.7632777010885825,1.3809089160486645
1066.0,2.2084084,2.252421,1.1990826,1.388684,1.210823,1.8645048,1.707212,1.2263739,1.1137319,1.4790802,1.2926633,2.872655,0.55248594,0.2400002,0.7973859668832964,1.3883823988733945,1.3610046442513601,2.60021101432479,1.7624584751177532,1.3897389198677177
1067.0,2.2582872,2.2854774,1.1984761,1.3912994,1.216803,1.9143335,1.7501943,1.2463919,1.1130368,1.4824109,1.2926633,2.872655,0.55248594,0.2400002,0.8104016204688563,1.423337577231828,1.3601551633855997,2.6793477039152545,1.7664273587467598,1.3981884121938368
1068.0,2.2663338,2.311065,1.207058,1.3994862,1.2163181,1.8290229,1.7571282,1.2618871,1.1228719,1.492837,1.2926633,2.872655,0.55248594,0.2400002,0.8204765345792205,1.428976575733926,1.372173868628237,2.543859522818477,1.778850938712685,1.3975033056645572
1069.0,2.2297537,2.218604,1.207058,1.3994862,1.2163181,1.8290229,1.7256061,1.2058953,1.1228719,1.492837,1.2926633,2.872655,0.55248594,0.2400002,0.7840708296992002,1.4033413218053097,1.372173868628237,2.543859522818477,1.778850938712685,1.3975033056645572
1070.0,2.268544,2.291736,1.207058,1.3994862,1.2163181,1.8290229,1.7590328,1.2501819,1.1228719,1.492837,1.2926633,2.872655,0.55248594,0.2400002,0.8128658785472685,1.430525527074934,1.372173868628237,2.543859522818477,1.778850938712685,1.3975033056645572
1071.0,2.2791092,2.2833335,1.2051613,1.4047264,1.2302711,1.8997899,1.7681372,1.2450937,1.1206983,1.4995105,1.2926633,2.872655,0.55248594,0.2400002,0.8095575154760892,1.4379296164375561,1.3695178371963581,2.6562498484831343,1.786803061240347,1.4172186328905028
1072.0,2.2654607,2.2619467,1.207901,1.4106597,1.235144,1.9273514,1.7564049,1.2321742,1.123822,1.5070344,1.2926633,2.872655,0.55248594,0.2400002,0.8011572664493277,1.4283883092114686,1.373334886186771,2.699890525850577,1.795768414936421,1.4240695123413025
1073.0,2.1742876,2.136017,1.2000656,1.387631,1.2155439,1.8766141,1.6780307,1.1561016,1.1148884,1.4778322,1.2926633,2.872655,0.55248594,0.2400002,0.7516950239852791,1.3646508913461246,1.3624179703058439,2.6195534553705877,1.7609713806793819,1.3965136970199306
1074.0,2.1859956,2.189883,1.198809,1.3939459,1.2150025,1.9367408,1.6880952,1.1886412,1.1134557,1.48584,1.2926633,2.872655,0.55248594,0.2400002,0.7728522438999744,1.3728357920053282,1.360667115979858,2.714757617827228,1.7705133144777563,1.395752488192064
1075.0,2.1413128,2.119206,1.1975737,1.391307,1.2183595,1.96554,1.6496849,1.145946,1.1120472,1.4824936,1.2926633,2.872655,0.55248594,0.2400002,0.7450919258424098,1.3415988250981967,1.358945875752284,2.760358280637298,1.7665258944326014,1.4004720386774367
1076.0,2.1723685,2.1447868,1.1975737,1.391307,1.2183595,1.96554,1.6763811,1.1613992,1.1120472,1.4824936,1.2926633,2.872655,0.55248594,0.2400002,0.7551395839537951,1.3633093407300432,1.358945875752284,2.760358280637298,1.7665258944326014,1.4004720386774367
1077.0,2.2259598,2.1821184,1.1975737,1.391307,1.2183595,1.96554,1.722449,1.1839508,1.1120472,1.4824936,1.2926633,2.872655,0.55248594,0.2400002,0.7698025635264211,1.4007738639548828,1.358945875752284,2.760358280637298,1.7665258944326014,1.4004720386774367
1078.0,2.2767625,2.2689831,1.1933218,1.3971789,1.2123494,1.9674945,1.76612,1.2364248,1.1071994,1.4899397,1.2926633,2.872655,0.55248594,0.2400002,0.8039210081262764,1.4362890533999337,1.353021878751006,2.7634528243698773,1.7753985660479337,1.3920225463513176
1079.0,2.3001828,2.2769406,1.2059349,1.4118835,1.2251925,1.9087079,1.786203,1.24122,1.1215059,1.5085064,1.2926633,2.872655,0.55248594,0.2400002,0.807038828497277,1.4526215691947586,1.3705046115581199,2.670639138911103,1.7975224058930195,1.4099871490257698
1080.0,2.2859416,2.2440686,1.2076877,1.4178717,1.2272605,1.9142237,1.7739911,1.2214113,1.123494,1.5160675,1.2926633,2.872655,0.55248594,0.2400002,0.7941592887114959,1.4426902204368217,1.3729342355097853,2.6793477039152545,1.8065322191135398,1.4128796868190634
1081.0,2.5433,2.4296587,1.2133908,1.4279795,1.2441851,1.895976,1.9946786,1.3332481,1.1299628,1.5288302,1.2926633,2.872655,0.55248594,0.2400002,0.8668753855726685,1.62216335996748,1.3808391168369463,2.6505376810139856,1.821740024533574,1.4365532627815158
1082.0,2.6564698,2.45294,1.209893,1.4271153,1.2433687,1.8641,2.0917227,1.3472775,1.1259953,1.527739,1.2926633,2.872655,0.55248594,0.2400002,0.8759972537919077,1.7010841421391156,1.3759908270556576,2.60021101432479,1.8204398273437365,1.435411449539716
1083.0,2.6871004,2.4931786,1.209893,1.4271153,1.2433687,1.8641,2.117989,1.3715253,1.1259953,1.527739,1.2926633,2.872655,0.55248594,0.2400002,0.8917631041524847,1.7224449603408014,1.3759908270556576,2.60021101432479,1.8204398273437365,1.435411449539716
1084.0,2.713667,2.4621832,1.209893,1.4271153,1.2433687,1.8641,2.14077,1.3528475,1.1259953,1.527739,1.2926633,2.872655,0.55248594,0.2400002,0.8796188115586708,1.740971496163924,1.3759908270556576,2.60021101432479,1.8204398273437365,1.435411449539716
1085.0,2.777699,2.4590905,1.2060151,1.4258708,1.2398314,1.8763511,2.195678,1.3509839,1.1215968,1.5261676,1.2926633,2.872655,0.55248594,0.2400002,0.87840708296992,1.785625280051058,1.3706158229124008,2.6195534553705877,1.8185673705696486,1.4304635921585827
1086.0,2.6604745,2.3365362,1.2039547,1.4321003,1.2329408,1.9180475,2.0953548,1.2772983,1.1192716,1.5340006,1.2926633,2.872655,0.55248594,0.2400002,0.8304969366916269,1.7040378547104034,1.3677744090357233,2.6851850518639475,1.8279010832723408,1.420872379511663
1087.0,2.752138,2.3836565,1.2046944,1.4285941,1.2373705,1.8519541,2.1738024,1.3056293,1.1201065,1.5295919,1.2926633,2.872655,0.55248594,0.2400002,0.8489176709283526,1.7678349876721096,1.3687945105785726,2.581151845537867,1.8226477514386454,1.4270381524331828
1088.0,2.6650903,2.2158277,1.2082047,1.4317966,1.2373705,1.8519541,2.0993052,1.2047228,1.1240678,1.5336186,1.2926633,2.872655,0.55248594,0.2400002,0.7833084096058118,1.70725038124812,1.3736353741945102,2.581151845537867,1.8274458957900803,1.4270381524331828
1089.0,2.727976,2.322327,1.2082047,1.4317966,1.2373705,1.8519541,2.153124,1.2687551,1.1240678,1.5336186,1.2926633,2.872655,0.55248594,0.2400002,0.824942114241193,1.7510184883035969,1.3736353741945102,2.581151845537867,1.8274458957900803,1.4270381524331828
1090.0,2.8810387,2.4198062,1.2082047,1.4317966,1.2373705,1.8519541,2.2841184,1.3273642,1.1240678,1.5336186,1.2926633,2.872655,0.55248594,0.2400002,0.8630496571062373,1.8575490550413705,1.3736353741945102,2.581151845537867,1.8274458957900803,1.4270381524331828
1091.0,3.0587134,2.4522994,1.2082047,1.4317966,1.2373705,1.8519541,2.4361765,1.3469006,1.1240678,1.5336186,1.2926633,2.872655,0.55248594,0.2400002,0.8757521990937712,1.981209552580271,1.3736353741945102,2.581151845537867,1.8274458957900803,1.4270381524331828
1092.0,3.1345248,2.661885,1.2168931,1.4408159,1.2387377,1.8906211,2.5010576,1.4729134,1.1338725,1.5449595,1.2926633,2.872655,0.55248594,0.2400002,0.9576854770730514,2.0339738117260207,1.3856169486103924,2.6420148297729136,1.840959640020011,1.4289411745028495
1093.0,3.0453296,2.6499498,1.2146438,1.4361103,1.2401117,1.8870199,2.4248538,1.4657522,1.131347,1.5390668,1.2926633,2.872655,0.55248594,0.2400002,0.9530292716133424,1.9720014847212008,1.3825306524031162,2.636363489438191,1.8339379619600684,1.430844196572516
1094.0,3.2193024,2.7693717,1.2159956,1.4380021,1.2463219,1.9033477,2.573487,1.5374064,1.1328647,1.5414358,1.2926633,2.872655,0.55248594,0.2400002,0.9996187484045269,2.09287663713124,1.384385382481024,2.661986993278014,1.8367609327050742,1.4394458934958088
1095.0,3.3221726,2.800152,1.2224919,1.4397504,1.247476,1.919996,2.6613736,1.555875,1.140159,1.5436254,1.2940989,2.872655,0.55248594,0.2400002,1.0116269271985618,2.164350072907035,1.3932992261030075,2.68811327599225,1.8393698287492986,1.4410444134501288
1096.0,3.349477,2.806364,1.2224919,1.4397504,1.247476,1.919996,2.684701,1.5596023,1.140159,1.5436254,1.2940989,2.872655,0.55248594,0.2400002,1.0140503843760635,2.183320976435039,1.3932992261030075,2.68811327599225,1.8393698287492986,1.4410444134501288
1097.0,3.3573709,2.7560058,1.2224919,1.4397504,1.247476,1.919996,2.691445,1.5293868,1.140159,1.5436254,1.2940989,2.872655,0.55248594,0.2400002,0.9944043766486556,2.188805589566054,1.3932992261030075,2.68811327599225,1.8393698287492986,1.4410444134501288
1098.0,3.7031746,2.9025087,1.2224919,1.4397504,1.247476,1.919996,2.986881,1.61729,1.140159,1.5436254,1.2940989,2.872655,0.55248594,0.2400002,1.0515588769464772,2.429067532020946,1.3932992261030075,2.68811327599225,1.8393698287492986,1.4410444134501288
1099.0,3.8031287,3.7716153,1.2075095,1.4215944,1.2758342,1.919996,3.0722764,2.1387627,1.1233362,1.5208894,1.3293719,2.872655,0.55248594,0.2400002,1.3906194324636232,2.4985148782711404,1.3727413363366436,2.68811327599225,1.8122779506333426,1.4803227703838473
1100.0,3.555372,3.702943,1.214631,1.4331683,1.2802516,1.8516369,2.8609033,2.0976171,1.1312923,1.5353229,1.3348407,2.872655,0.55248594,0.2400002,1.3638665891975834,2.326616671537331,1.3824639074779492,2.581151845537867,1.8294766786449546,1.4864124410067805
1101.0,3.8689523,3.9606125,1.2204129,1.4256608,1.2549621,1.7139049,3.1284335,2.2520025,1.1377518,1.5259604,1.3035325,2.872655,0.55248594,0.2400002,1.4642477743150102,2.5441844013827395,1.3903575589940915,2.365642924445206,1.81832054355462,1.4515491324430883
1102.0,4.2275987,4.441773,1.2355332,1.4570365,1.2579439,1.6729668,3.4344118,2.5402951,1.1546445,1.565088,1.3072238,2.872655,0.55248594,0.2400002,1.6516950904633254,2.79301982956292,1.4110007590989997,2.301587250280003,1.8649446475436358,1.455659678697768
1103.0,4.323537,4.2213573,1.2412091,1.4699541,1.2147638,1.6277069,3.516261,2.4082308,1.1609857,1.5811971,1.2537673,2.872655,0.55248594,0.2400002,1.5658270600216984,2.8595835192451196,1.4187497815167815,2.2307691855614014,1.8841400123803749,1.3961330926059974
1104.0,4.5239305,4.488463,1.2412091,1.4699541,1.2147638,1.6277069,3.6872265,2.5682702,1.1609857,1.5811971,1.2537673,2.872655,0.55248594,0.2400002,1.6698843149038463,2.9986203628041657,1.4187497815167815,2.2307691855614014,1.8841400123803749,1.3961330926059974
1105.0,4.5352216,4.783561,1.2412091,1.4699541,1.2147638,1.6277069,3.6968594,2.7450817,1.1609857,1.5811971,1.2537673,2.872655,0.55248594,0.2400002,1.7848467946945201,3.0064541095674433,1.4187497815167815,2.2307691855614014,1.8841400123803749,1.3961330926059974
1106.0,4.010894,4.060738,1.2343975,1.4540544,1.2233224,1.5937021,3.2495303,2.3119938,1.1533756,1.5613692,1.2643628,2.872655,0.55248594,0.2400002,1.5032539341707793,2.642665955717178,1.4094502301115066,2.177561751662792,1.8605131897402192,1.4079318294379302
1107.0,3.962112,4.0060782,1.234829,1.4575258,1.2196046,1.5863379,3.2079675,2.2792866,1.1538552,1.5656809,1.2597829,2.872655,0.55248594,0.2400002,1.4819877733577262,2.6088651721240317,1.4100362632332908,2.1660808504279863,1.8656509825589747,1.4028317674596236
1108.0,3.8365755,3.8598053,1.2371907,1.462976,1.2255421,1.6501875,3.1010082,2.19176,1.156481,1.5724503,1.2670972,2.872655,0.55248594,0.2400002,1.4250782446604833,2.521880958537988,1.4132450006058663,2.2656248966930463,1.8737173897576267,1.4109766647493966
1109.0,4.1838307,4.033618,1.2332863,1.4614033,1.2237109,1.5974134,3.3968759,2.2957659,1.1521403,1.5704968,1.2648414,2.872655,0.55248594,0.2400002,1.4927025386636317,2.7624940548888057,1.407940454470452,2.18334796955646,1.871389606129728,1.4084647313700365
1110.0,4.361931,4.4629173,1.2258352,1.4503969,1.2120578,1.6382651,3.5486205,2.5526493,1.1438563,1.5568264,1.2504861,2.872655,0.55248594,0.2400002,1.6597276327965453,2.8858995252722663,1.397817323215153,2.247037358586095,1.8550999987386876,1.3924793459848372
1111.0,4.1287065,4.3238883,1.2258352,1.4503969,1.2120578,1.6382651,3.3499088,2.4694574,1.1438563,1.5568264,1.2504861,2.872655,0.55248594,0.2400002,1.6056364408717665,2.7242982402033924,1.397817323215153,2.247037358586095,1.8550999987386876,1.3924793459848372
1112.0,4.090401,4.540358,1.2258352,1.4503969,1.2120578,1.6382651,3.3172724,2.5989878,1.1438563,1.5568264,1.2504861,2.872655,0.55248594,0.2400002,1.6898569791312117,2.697756773275834,1.397817323215153,2.247037358586095,1.8550999987386876,1.3924793459848372
1113.0,3.9751654,4.375434,1.2258352,1.4503969,1.2120578,1.6382651,3.2190893,2.500301,1.1438563,1.5568264,1.2504861,2.872655,0.55248594,0.2400002,1.6256908730960689,2.6179098245242765,1.397817323215153,2.247037358586095,1.8550999987386876,1.3924793459848372
1114.0,4.1216245,4.8218946,1.2342064,1.4695553,1.2177179,1.6448644,3.3437083,2.7671309,1.1531631,1.5806221,1.2574587,2.872655,0.55248594,0.2400002,1.7991831177671886,2.7192556644320356,1.409190495450206,2.2573259598308772,1.8834548618406342,1.400243638860677
1115.0,3.9704492,4.9008303,1.2487314,1.494733,1.2324399,1.6475303,3.2150764,2.814307,1.1692332,1.6117706,1.2755053,2.872655,0.55248594,0.2400002,1.8298570854960858,2.614646467331364,1.4288284463429668,2.261467788138797,1.9205711780610226,1.4203395705005561
1116.0,3.9174936,4.8394127,1.249066,1.5018642,1.2321053,1.622592,3.1700175,2.7776005,1.1696035,1.620593,1.2755053,2.872655,0.55248594,0.2400002,1.805990469707284,2.578002371271912,1.4292809896144172,2.2227231073908937,1.9310836953335129,1.419882863788036
1117.0,3.5265534,4.2586246,1.2458833,1.5030403,1.2267518,1.6461961,2.8373742,2.4304893,1.1660823,1.622048,1.2755053,2.872655,0.55248594,0.2400002,1.5802994968941457,2.307481769964195,1.4249779796084745,2.259394963954046,1.9328176167869129,1.4125751847037167
1118.0,3.679754,4.507169,1.2458833,1.5030403,1.2267518,1.6461961,2.9677296,2.579033,1.1660823,1.622048,1.2755053,2.872655,0.55248594,0.2400002,1.676882292641678,2.41349266971704,1.4249779796084745,2.259394963954046,1.9328176167869129,1.4125751847037167
1119.0,3.6921513,4.723199,1.2458833,1.5030403,1.2267518,1.6461961,2.9782784,2.7081447,1.1660823,1.622048,1.2755053,2.872655,0.55248594,0.2400002,1.76083043710645,2.422071398719082,1.4249779796084745,2.259394963954046,1.9328176167869129,1.4125751847037167
1120.0,3.8094141,5.191207,1.2496943,1.5120372,1.2263057,1.7175117,3.078055,2.987852,1.1702987,1.6331784,1.2755053,2.872655,0.55248594,0.2400002,1.94269575790291,2.5032143107082785,1.4301304704801776,2.370192177013426,1.9460803528553154,1.411966273394023
1121.0,3.5882382,4.79101,1.248112,1.511072,1.2239522,1.7175117,2.8901231,2.7489138,1.1685562,1.6319889,1.2755053,2.872655,0.55248594,0.2400002,1.787338391869469,2.350379493078547,1.4280012439732592,2.370192177013426,1.944663083563488,1.4087691405643836
1122.0,3.618692,4.777683,1.2208616,1.4765278,1.220702,1.7567589,2.9159994,2.7409565,1.1385502,1.5894156,1.2755053,2.872655,0.55248594,0.2400002,1.7821647379169503,2.3714233843297827,1.3913331941078269,2.430966418279406,1.8939330937118275,1.4043541851153567
1123.0,3.5758915,4.702595,1.2309539,1.4829963,1.2167794,1.6928939,2.879632,2.6961255,1.1496632,1.5973876,1.2755053,2.872655,0.55248594,0.2400002,1.7530156103748298,2.341847807920712,1.4049134770229916,2.3320717824833426,1.9034323798159054,1.3990257233202903
1124.0,3.8272634,4.8191366,1.2107911,1.4571003,1.2220469,1.6432902,3.0932212,2.7657068,1.1274614,1.5654725,1.2755053,2.872655,0.55248594,0.2400002,1.7982572447774847,2.515548245392052,1.377782525291074,2.2552606288438453,1.865402761828446,1.4061811048864366
1125.0,3.7775984,4.8959074,1.2107911,1.4571003,1.2220469,1.6432902,3.0510213,2.811543,1.1274614,1.5654725,1.2755053,2.872655,0.55248594,0.2400002,1.8280598515146358,2.481229251279742,1.377782525291074,2.2552606288438453,1.865402761828446,1.4061811048864366
1126.0,3.8484833,4.9477425,1.2107911,1.4571003,1.2220469,1.6432902,3.1112516,2.8424914,1.1274614,1.5654725,1.2755053,2.872655,0.55248594,0.2400002,1.8481824237363853,2.5302113601271086,1.377782525291074,2.2552606288438453,1.865402761828446,1.4061811048864366
1127.0,3.810039,4.805459,1.2272269,1.4894326,1.229612,1.6649269,3.0785859,2.7575407,1.1455592,1.6053199,1.2755053,2.872655,0.55248594,0.2400002,1.7929476432203029,2.5036460071610054,1.3998983702102819,2.288765066653463,1.9128844189645378,1.4164574240626362
1128.0,3.8074834,4.987572,1.2417562,1.5098604,1.2125504,1.6273459,3.0764174,2.8661528,1.1614804,1.6303985,1.2755053,2.872655,0.55248594,0.2400002,1.863567105599047,2.501882518412822,1.4193544706149355,2.2307691855614014,1.942767909226752,1.3933927594098774
1129.0,4.1158133,5.587172,1.2428254,1.5096419,1.2135075,1.5941153,3.3380384,3.2237544,1.1626521,1.6301302,1.2755053,2.872655,0.55248594,0.2400002,2.096078892156654,2.7146447851134052,1.4207862715198045,2.179487062700287,1.9424481908910796,1.3946867772488507
1130.0,4.2341795,5.960281,1.2543409,1.5259537,1.1891259,1.5841957,3.438474,3.4462764,1.1752708,1.6501557,1.2755053,2.872655,0.55248594,0.2400002,2.240762376882658,2.7963233852109446,1.4362065227451672,2.1641790474617673,1.966310412079165,1.3617264907548252
1131.0,4.2198324,5.9397416,1.258521,1.5336179,1.2015139,1.5470388,3.4263003,3.434027,1.1798514,1.6595647,1.2755053,2.872655,0.55248594,0.2400002,2.23279780835177,2.786423204820377,1.4418041307229699,2.1068375723038484,1.9775221564179448,1.3784730849678912
1132.0,4.4379883,6.0879035,1.258521,1.5336179,1.2015139,1.5470388,3.611408,3.5223908,1.1798514,1.6595647,1.2755053,2.872655,0.55248594,0.2400002,2.290251792248128,2.936961175938807,1.4418041307229699,2.1068375723038484,1.9775221564179448,1.3784730849678912
1133.0,4.379278,5.8924847,1.258521,1.5336179,1.2015139,1.5470388,3.5615919,3.4058428,1.1798514,1.6595647,1.2755053,2.872655,0.55248594,0.2400002,2.2144724701114704,2.8964484155145356,1.4418041307229699,2.1068375723038484,1.9775221564179448,1.3784730849678912
1134.0,4.296564,5.734246,1.266488,1.5464312,1.2133387,1.5588078,3.4914076,3.311469,1.1885815,1.6752952,1.2755053,2.872655,0.55248594,0.2400002,2.1531109066541867,2.8393715612388144,1.4524725417536146,2.1249999081715965,1.996266514918923,1.3944584703530905
1135.0,5.2187943,6.273948,1.2652745,1.5483955,1.2152625,1.5623914,4.272971,3.6330554,1.187258,1.6776979,1.2755053,2.872655,0.55248594,0.2400002,2.362205635211028,3.4749743862289413,1.4508551772779625,2.130509906227773,1.9991294852987753,1.3970465989520369
1136.0,5.1778474,6.535435,1.2648988,1.5449517,1.2182615,1.5917426,4.23827,3.7888646,1.1868482,1.6734856,1.2755053,2.872655,0.55248594,0.2400002,2.4635125271230427,3.4467536142744133,1.4503543639317307,2.175639819910543,1.9941101582975096,1.4010809499871304
1137.0,5.000509,6.2276316,1.2667077,1.5501648,1.2093778,1.5611949,4.0879803,3.6054573,1.1888213,1.679862,1.2755053,2.872655,0.55248594,0.2400002,2.344261382371086,3.3245316679715384,1.4527655130330108,2.128670105799544,2.001708277088202,1.389130008558024
